,left_long,left_lat,right_long,right_lat
409,14.760555863741102,47.21959567882202,14.760632064906021,47.219720115887306
410,14.760547389060383,47.21960525151013,14.760623000180722,47.219729200677996
411,14.76053878051706,47.21961476966185,14.760613764156732,47.219738204343685
412,14.76053004762235,47.219624236999735,14.76060436893637,47.21974713244084
413,14.76052119988817,47.2196336572466,14.760594828202043,47.21975599129552
414,14.760512246826426,47.219643034125255,14.760585155636155,47.21976478723378
415,14.76050319794902,47.21965237135852,14.760575364921113,47.21977352658169
416,14.760494062767863,47.21966167266922,14.760565469739332,47.2197822156653
417,14.760484850794866,47.21967094178017,14.760555483773206,47.21979086081066
418,14.76047557154193,47.21968018241417,14.76054542070516,47.2197994683438
419,14.760466234520969,47.219689398294044,14.760535294217593,47.21980804459077
420,14.760456849243885,47.21969859314256,14.760525117992907,47.219816595877596
421,14.760447425222594,47.219707770682554,14.760514905713524,47.21982512853033
422,14.760437971968988,47.21971693463679,14.760504671061835,47.21983364887498
423,14.760428498994989,47.2197260887281,14.76049442772026,47.21984216323758
424,14.76041901516901,47.21973523643981,14.760484185928286,47.2198506762321
425,14.76040952385342,47.21974437920656,14.760473940244042,47.219859184674775
426,14.760400025615183,47.21975351742284,14.760463680763484,47.219867683162995
427,14.76039052099934,47.21976265147494,14.760453397582246,47.21987616629396
428,14.760381010550912,47.21977178174919,14.760443080795959,47.21988462866485
429,14.76037149481493,47.219780908631904,14.76043272050026,47.21989306487293
430,14.760361974336421,47.2197900325094,14.760422306790792,47.21990146951539
431,14.760352449660418,47.21979915376799,14.760411829763171,47.21990983718945
432,14.760342921331947,47.21980827279399,14.76040127951305,47.21991816249236
433,14.760333389896038,47.219817389973734,14.760390646136061,47.21992644002134
434,14.760323855897719,47.2198265056935,14.760379919727837,47.21993466437362
435,14.760314319882024,47.219835620339644,14.76036909038401,47.21994283014643
436,14.760304782393971,47.21984473429845,14.760358148200218,47.21995093193703
437,14.760295243945059,47.21985384793375,14.760347086796477,47.21995896621836
438,14.760285704649498,47.219862961342876,14.760335946332361,47.219966954232454
439,14.760276164361695,47.219872074448936,14.76032479986778,47.21997493473135
440,14.760266622931587,47.219881187171985,14.76031372115593,47.21998294683602
441,14.760257080209097,47.2198902994321,14.76030278394999,47.219991029667426
442,14.760247536044155,47.21989941114937,14.760292062003161,47.2199992223465
443,14.760237990286683,47.21990852224387,14.760281629068631,47.22000756399418
444,14.760228442786609,47.21991763263567,14.760271558899587,47.22001609373133
445,14.760218893393866,47.21992674224483,14.760261910535453,47.22002484289238
446,14.760209341958367,47.219935850991455,14.760252653520785,47.2200337954517
447,14.760199788330056,47.21994495879562,14.760243723749943,47.22004291757618
448,14.76019023235884,47.219954065577376,14.76023505705664,47.220052175400646
449,14.760180673894657,47.2199631712568,14.760226589274591,47.220061535059976
450,14.760171112787436,47.219972275753996,14.760218256237502,47.22007096268904
451,14.760161548887101,47.21998137898902,14.760209993855506,47.22008042446395
452,14.760151982043581,47.21999048088196,14.76020175433973,47.22008989534998
453,14.760142412106791,47.21999958135287,14.76019352632033,47.2200993699488
454,14.760132838926665,47.22000868032185,14.760185303362862,47.220108845523164
455,14.760123262353137,47.22001777770897,14.76017707903287,47.22011831933578
456,14.760113682236119,47.2200268734343,14.760168846895906,47.2201277886494
457,14.760104098425545,47.22003596741792,14.760160600517533,47.220137250726765
458,14.760094510771346,47.2200450595799,14.760152333463294,47.22014670283063
