left_lat,left_long,left_elev,right_lat,right_long,right_elev
43.91605086405295,2.11883731682782,169.76045,43.91595826376231,2.118764932134113,169.4989
43.91604455969536,2.118851240174679,169.86142,43.91595214415374,2.118778713679414,169.59428
43.91603824836047,2.118865157419429,169.94882,43.91594602183384,2.118792493053728,169.68207
43.91603193020312,2.118879068698393,169.94882,43.91593989687026,2.1188062703122568,169.76976
43.916025605378174,2.118892974147897,170.05556,43.91593376933066,2.1188200455102035,169.77922
43.91601927404047,2.1189068739042645,170.14021,43.91592763928266,2.1188338187027678,169.86577
43.916012936344856,2.118920768103821,170.21523,43.91592150679391,2.118847589945151,169.9504
43.91600659244617,2.1189346568828897,170.22574,43.91591537193201,2.1188613592925534,170.03232
43.91600024249928,2.118948540377797,170.28781,43.91590923476465,2.1188751268001784,170.03232
43.91599388665901,2.118962418724866,170.34148,43.91590309535942,2.118888892523226,170.10756
43.91598752508023,2.1189762920604216,170.38196,43.91589695378401,2.1189026565168985,170.15698
43.91598115791776,2.118990160520789,170.38196,43.91589081010597,2.118916418836395,170.15698
43.91597478532646,2.119004024242292,170.4162,43.91588466439302,2.1189301795369184,170.20418
43.91596840746118,2.119017883361255,170.4242,43.91587851671278,2.1189439386736693,170.20348
43.91596202447676,2.119031738014004,170.4427,43.91587236713286,2.11895769630185,170.22325
43.91595563652806,2.1190455883368613,170.4427,43.915866215720925,2.1189714524766594,170.22325
43.9159492437699,2.1190594344661537,170.42133,43.9158600625446,2.118985207253301,170.17867
43.915942846357154,2.1190732765382045,170.42938,43.91585390767152,2.118998960686975,170.17847
43.91593644444466,2.119087114689339,170.43735,43.91584775116932,2.1190127128328835,170.17258
43.91593003818728,2.1191009490558805,170.38501,43.91584159310565,2.1190264637462257,170.09955
43.91592362773984,2.119114779774156,170.38919,43.91583543354813,2.119040213482205,170.08711
43.91591721325719,2.119128606980487,170.3964,43.91582927256442,2.1190539620960216,170.07199
43.91591079489417,2.119142430811201,170.33752,43.91582311022215,2.1190677096428776,169.97598
43.91590437280565,2.1191562514026208,170.33752,43.91581694658896,2.119081456177973,169.97598
43.91589794714647,2.11917006889107,170.272,43.91581078173244,2.119095201756509,169.95801
43.91589151807146,2.119183883412876,170.28516,43.91580461572031,2.1191089464336885,169.86801
43.915885085735496,2.1191976951043614,170.29738,43.915798448620144,2.1191226902647107,169.85098
43.9158786502934,2.1192115041018518,170.20511,43.91579228049961,2.1191364333047784,169.85098
43.91587221190006,2.1192253105416707,170.21332,43.91578611142635,2.119150175609092,169.76784
43.91586577071027,2.119239114560144,170.22105,43.91577994146797,2.1191639172328527,169.752
43.9158593268789,2.1192529162935942,170.11896,43.91577377069215,2.119177658231264,169.73656
43.91585288056082,2.1192667158783483,170.11896,43.91576759916647,2.1191913986595217,169.66708
43.91584643191086,2.119280513450729,170.12276,43.91576142695862,2.119205138572832,169.64462
43.91583998108385,2.119294309147062,170.0,43.91575525413623,2.1192188780263943,169.62079
43.91583352823466,2.119308103103671,170.0,43.91574908076691,2.11923261707541,169.51288
43.91582707351815,2.1193218954568813,170.0,43.915742906918325,2.1192463557750805,169.51288
43.91582061708914,2.119335686343018,169.8627,43.9157367326581,2.1192600941806075,169.4801
43.9158141591025,2.1193494758984044,169.85913,43.915730558053895,2.119273832347191,169.35274
43.91580769971308,2.119363264259365,169.85606,43.915724383173306,2.119287570330033,169.31241
43.915801239075705,2.1193770515622257,169.71454,43.91571820808401,2.119301308184335,169.31241
43.91579477734523,2.1193908379433104,169.7087,43.91571203285362,2.1193150459652967,169.16623
43.915788314676526,2.119404623538943,169.70432,43.91570585754979,2.1193287837281214,169.12213
43.915781851224416,2.1194184084854486,169.55362,43.91569968224015,2.119342521528009,169.12213
43.915775387143775,2.119432192919152,169.55362,43.91569350699234,2.1193562594201616,168.96286
43.91576892258943,2.1194459769763783,169.552,43.915687331874,2.11936999745978,168.92136
43.91576245771624,2.119459760793451,169.4076,43.91568115695275,2.1193837357020646,168.88681
43.915755992679046,2.119473544506695,169.41568,43.915674982296274,2.1193974742022177,168.75987
43.91574952763271,2.119487328252435,169.27362,43.91566880797216,2.11941121301544,168.72984
43.91574306273207,2.119501112166995,169.29022,43.91566263404808,2.1194249521969337,168.71071
43.91573659813197,2.1195148963867,169.31192,43.91565646059165,2.1194386918018986,168.57407
43.91573013398727,2.1195286810478757,169.2137,43.91565028767052,2.119452431885537,168.57407
43.91572367045283,2.1195424662868447,169.2137,43.91564411535232,2.1194661725030497,168.58208
43.91571720768347,2.119556252239933,169.24997,43.915637943704695,2.1194799137096365,168.48184
43.91571074583408,2.119570039043465,169.1825,43.915631772795294,2.119493655560502,168.52028
43.91570428505947,2.119583826833764,169.23161,43.91562560269175,2.1195073981108448,168.52028
43.91569782551451,2.119597615747156,169.23161,43.91561943346167,2.119521141415867,168.45715
43.91569136735404,2.119611405919964,169.19269,43.91561326517273,2.119534885530769,168.52075
43.91568491073292,2.119625197488515,169.25009,43.915607097892575,2.1195486305107534,168.59251
43.915678455806,2.119638990589132,169.30542,43.91560093168879,2.11956237641102,168.4878
43.91567200272812,2.11965278535814,169.23189,43.91559476662908,2.119576123286772,168.56882
43.915665551654136,2.1196665819318623,169.29037,43.91558860278103,2.119589871193208,168.65392
43.9156591027389,2.119680380446625,169.34305,43.91558244021231,2.119603620185531,168.64278
43.91565265613726,2.119694181038753,169.28021,43.91557627899054,2.119617370318942,168.64278
43.91564621200407,2.11970798384457,169.33037,43.91557011918339,2.119631121648642,168.73166
43.91563977049416,2.1197217890003994,169.37036,43.91556396085846,2.1196448742298326,168.71704
43.91563333176242,2.1197355966425686,169.34152,43.9155578040834,2.1196586281177137,168.8
43.91562689596366,2.1197494069073994,169.34152,43.91555164892588,2.119672383367489,168.8
43.915620463252765,2.1197632199312184,169.35513,43.915545495453486,2.1196861400343567,168.77672
43.91561403378454,2.1197770358503485,169.29733,43.91553934373389,2.11969989817352,168.84517
43.91560760771388,2.119790854801116,169.28757,43.91553319383473,2.1197136578401805,168.90326
43.91560118519562,2.1198046769198444,169.22331,43.91552704582364,2.1197274190895383,168.81273
43.91559476638461,2.119818502342858,169.20557,43.91552089976826,2.1197411819767944,168.8577
43.915588351435694,2.1198323312064824,169.18124,43.91551475573623,2.1197549465571512,168.88666
43.91558194050375,2.119846163647041,169.08582,43.91550861379518,2.1197687128858096,168.82578
43.91557553374359,2.11985999980086,169.08582,43.915502474012754,2.11978248101797,168.82578
43.9155691313101,2.119873839804262,169.05789,43.91549633645659,2.1197962510088337,168.83482
43.9155627333581,2.1198876837935727,168.964,43.91549020119433,2.119810022913603,168.77551
43.91555634004246,2.1199015319051164,168.94444,43.915484068293615,2.1198237967874785,168.77551
43.91554995151803,2.119915384275218,168.94444,43.91547793782209,2.119837572685662,168.77713
43.91554356793966,2.119929241040201,168.876,43.915471809847375,2.1198513506633536,168.73444
43.91553718946219,2.119943102336392,168.87607,43.91546568443713,2.1198651307757554,168.73889
43.9155308162405,2.1199569683001145,168.88776,43.91545956165896,2.1198789130780678,168.73889
43.9155244484294,2.119970839067692,168.85197,43.91545344158055,2.119892697625492,168.72333
43.91551808618378,2.119984714775451,168.88048,43.91544732426952,2.119906484473231,168.73785
43.91551172965848,2.1199985955597147,168.92488,43.91544120979349,2.1199202736764846,168.75586
43.91550537900834,2.1200124815568087,168.95557,43.91543509822013,2.119934065290454,168.75342
43.91549903435372,2.1200263728720428,168.95557,43.91542898961143,2.119947859365788,168.78152
43.91549269555889,2.120040269380568,169.00385,43.91542288393264,2.11996165587491,168.8146
43.91548636237295,2.120054170853988,169.0302,43.91541678106755,2.1199754547244067,168.85387
43.91548003454447,2.120068077063419,169.06956,43.91541068089743,2.119989255818811,168.8664
43.91547371182192,2.1200819877799715,169.06956,43.91540458330356,2.1200030590626566,168.91289
43.91546739395391,2.1200959027747563,169.08092,43.91539848816719,2.120016864360477,168.95514
43.91546108068894,2.1201098218188865,169.11163,43.91539239536959,2.120030671616806,168.99358
43.91545477177556,2.1201237446834744,169.14343,43.91538630479201,2.120044480736176,168.99358
43.9154484669623,2.1201376711396303,169.10315,43.915380216315725,2.12005829162312,169.00743
43.91544216599771,2.1201516009584678,169.12874,43.915374129822006,2.1200721041821726,169.0111
43.91543586863031,2.1201655339110963,169.15884,43.915368045192096,2.120085918317866,169.0024
43.91542957460866,2.1201794697686305,169.13074,43.91536196230727,2.1200997339347354,169.0024
43.915423283681285,2.12019340830218,169.13074,43.9153558810488,2.120113550937313,168.97644
43.91541699559674,2.1202073492828597,169.1677,43.915349801297936,2.1201273692301306,168.95493
43.91541071010355,2.1202212924817787,169.1395,43.91534372293596,2.120141188717725,168.93549
43.91540442695025,2.1202352376700504,169.19574,43.9153376458441,2.120155009304626,168.91254
43.91539814588539,2.1202491846187854,169.11841,43.91533156990364,2.120168830895369,168.89162
43.91539186665749,2.1202631330990966,169.18825,43.91532549499586,2.120182653394488,168.8797
43.915385589015095,2.1202770828820965,169.28,43.915319421002,2.1201964767065147,168.8488
43.915379312706754,2.1202910337388947,169.30511,43.91531334780332,2.120210300735984,168.8488
43.915373037481,2.120304985440606,169.30511,43.91530727528109,2.120224125387426,168.86136
43.91536676308635,2.1203189377583405,169.40451,43.9153012033166,2.120237950565379,168.86963
43.91536048927136,2.12033289046321,169.43806,43.915295131791055,2.120251776174372,168.9252
43.91535421578458,2.120346843326328,169.53943,43.91528906058578,2.120265602118941,168.9252
43.91534794237454,2.1203607961188045,169.53943,43.915282989582,2.120279428303618,169.0
43.91534166878975,2.120374748611753,169.59332,43.91527691866098,2.120293254632937,169.10014
43.91533539477877,2.120388700576284,169.70314,43.915270847704,2.120307081011432,169.20119
43.91532912009013,2.12040265178351,169.81743,43.91526477659229,2.120320907343634,169.20987
43.91532284447238,2.1204166020045427,169.78433,43.91525870520715,2.1203347335340794,169.31166
43.91531656767405,2.120430551010496,169.90723,43.91525263342983,2.1203485594873,169.41585
43.91531028944367,2.120444498572478,170.03673,43.91524656114159,2.1203623851078293,169.54254
43.91530400952976,2.1204584444616037,170.15744,43.91524048822369,2.1203762103001997,169.54254
43.91529772768089,2.120472388448984,170.30544,43.91523441455739,2.120390034968946,169.6516
43.91529144364557,2.12048633030573,170.30544,43.915228340023965,2.1204038590186007,169.78923
43.91528515717236,2.120500269802956,170.456,43.91522226450467,2.1204176823536987,169.90549
43.91527886800978,2.12051420671177,170.62549,43.91521618788075,2.1204315048787703,169.90549
43.91527257590637,2.1205281408032874,170.8065,43.91521011003351,2.120445326498353,170.05063
43.91526628061067,2.1205420718486194,170.80489,43.91520403084419,2.1204591471169767,170.17798
43.91525998187121,2.1205559996188774,171.00002,43.91519795019403,2.1204729666391766,170.31578
43.91525367943652,2.1205699238851725,171.19571,43.91519186796432,2.1204867849694846,170.33092
43.91524737305514,2.1205838444186176,171.3829,43.91518578403629,2.120500602012435,170.4754
43.91524106247561,2.120597760990325,171.3829,43.91517969829125,2.120514417672561,170.634
43.9152347474482,2.120611673373116,171.55801,43.91517361061042,2.120528231854396,170.81131
43.91522842810123,2.120625581711696,171.73027,43.91516752089011,2.1205420444742806,170.81131
43.91522210541114,2.120639486985056,171.88962,43.91516143024464,2.1205558564059945,171.0
43.91521578046988,2.120653390285783,171.88962,43.91515534188528,2.120569670171661,171.1925
43.91520945436933,2.1206672927064663,172.05219,43.91514925923058,2.120583488456303,171.37897
43.91520312820144,2.120681195339692,172.1999,43.91514318569913,2.1205973139449448,171.37897
43.91519680305813,2.120695099278049,172.34106,43.915137124709446,2.120611149322609,171.55353
43.91519048003131,2.120709005614124,172.35641,43.91513107968007,2.1206249972743216,171.72809
43.91518416021293,2.1207229154405063,172.49533,43.91512505402957,2.120638860485104,171.72809
43.915177844694895,2.120736829849782,172.6286,43.91511905117648,2.1206527416399803,171.88852
43.91517153456913,2.120750749934541,172.77786,43.91511307453938,2.120666643423976,172.0532
43.91516523092759,2.120764676787369,172.77786,43.915107127536814,2.1206805685221126,172.213
43.91515893486216,2.1207786115008544,172.90384,43.91510121358732,2.120694519619416,172.3547
43.9151526474648,2.120792555167586,173.04424,43.91509533610947,2.120708499400908,172.3547
43.91514636982742,2.12080650888015,173.16171,43.91508949852182,2.120722510551613,172.50467
43.91514010304194,2.1208204737311345,173.16171,43.91508370424294,2.120736555756556,172.64919
43.91513384820032,2.1208344508131285,173.28622,43.91507795669138,2.1207506377007594,172.76627
43.91512760639446,2.120848441218718,173.38391,43.9150722592857,2.1207647590692478,172.76627
43.9151213787163,2.120862446040493,173.45947,43.91506661544447,2.1207789225470424,172.89859
43.91511516625778,2.1208764663710395,173.46054,43.91506102858624,2.120793130819171,172.98856
43.9151089701108,2.120890503302945,173.51524,43.91505550212962,2.120807386570655,173.10605
43.91510279136732,2.1209045579287977,173.55109,43.91505003949312,2.120821692486518,173.10605
43.915096631010925,2.1209186312329886,173.5576,43.91504464396053,2.1208360511466866,173.16177
43.91509048430199,2.120932718484457,173.5576,43.91503929451648,2.120850446185349,173.25528
43.9150843380503,2.120946806512976,173.56065,43.91503391789456,2.120864820497303,173.32814
43.9150781783857,2.1209608814693044,173.52539,43.91502843405313,2.120879111694775,173.32814
43.91507199143803,2.1209749295042046,173.50305,43.915022762950485,2.120893257389994,173.30827
43.915065763337104,2.1209889367684345,173.50305,43.915016824544885,2.1209071951951857,173.34525
43.91505948021279,2.1210028894127557,173.4352,43.91501054619929,2.120920867639666,173.36671
43.91505312819486,2.121016773587927,173.39511,43.91500394170166,2.120934274643472,173.27777
43.91504669341314,2.121030575444709,173.34796,43.91499708076276,2.1209474532622257,173.288
43.915040161997446,2.1210442811338623,173.30518,43.91499003403284,2.120960441175402,173.19374
43.91503352007758,2.1210578768061463,173.25496,43.91498287216216,2.1209732760624767,173.18625
43.91502675367444,2.121071348309511,173.15408,43.91497566576382,2.120985995584088,173.18625
43.91501984520676,2.121084671473453,173.10094,43.9149684539866,2.12099862147192,173.08714
43.915012772749,2.1210978100453155,173.10094,43.9149611872804,2.121011130553505,173.06998
43.91500551411674,2.121110727052347,173.0,43.91495380057767,2.121023491800634,173.06998
43.91499804712552,2.1211233855217966,172.94681,43.91494622881087,2.121035674185101,172.97794
43.91499034959088,2.1211357484809144,172.90495,43.9149384069124,2.1210476466786985,172.95715
43.914982399328345,2.121147778956948,172.85077,43.914930271692725,2.1210593743170776,172.89626
